request_id,kind,frequency_hz,state,model,rho1,rho2,rho_bone,rho_heart,L_mm,Z,dZ_dlogrho1,dZ_dlogrho2,dZ_dlogrho_bone,dZ_dlogrho_heart,relative_residual,reciprocity_abs,Z_experiment,residual_ohm,residual_pct
50000_inhale_bones,literature,50000,inhale,bones,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,90,33.8638244330066,32.7130389170453,1.03354381699273,0.0564508990434953,0.0,1.86039249098526e-10,1.4210854715202e-14,74.573,-40.709175566993395,-54.589698103862524
50000_inhale_bones,literature,50000,inhale,bones,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,110,31.9633776324578,30.7942948237741,1.36396385494962,0.0698364483644886,0.0,2.69158152798545e-10,3.5527136788005e-15,65.581,-33.617622367542204,-51.261222560714536
50000_inhale_bones,literature,50000,inhale,bones,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,120,29.6646769660354,27.9813284946977,1.58277083692701,0.0777464270047599,0.0,2.67270611970956e-10,3.5527136788005e-15,62.821,-33.1563230339646,-52.7790436859722
50000_inhale_bones,literature,50000,inhale,bones,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,130,27.4171581669137,25.7113875293942,1.64563686088833,0.0786514725971144,0.0,2.93410140854312e-10,7.105427357601e-15,60.925,-33.507841833086296,-54.998509369037826
50000_inhale_bones,literature,50000,inhale,bones,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,140,26.7346555419536,24.8543649981525,1.84364515616234,0.0858489048741163,0.0,3.2538752052962903e-10,1.0658141036401501e-14,50.103,-23.3683444580464,-46.64060926101511
50000_inhale_bones_heart,literature,50000,inhale,bones_heart,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,50,49.3634814314353,48.7383015423997,0.366239930994148,0.0226839838089101,0.0097841373824639,1.3882967108064e-10,0.0,85.689,-36.325518568564696,-42.3922773851541
50000_inhale_bones_heart,literature,50000,inhale,bones_heart,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,60,48.8093913088346,48.6718778528214,0.566062461393705,0.0335774428616818,0.0155928829914032,2.26642368692166e-10,2.8421709430404e-14,101.102,-52.292608691165405,-51.722625359701496
50000_inhale_bones_heart,literature,50000,inhale,bones_heart,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,70,37.9337388079925,37.2287124234263,0.680847332446393,0.0393958482687602,0.0194183637083774,2.02173103051245e-10,1.4210854715202e-14,88.678,-50.7442611920075,-57.22305554027775
50000_inhale_bones_heart,literature,50000,inhale,bones_heart,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,80,39.4122081608226,38.4432022000404,0.876055015863142,0.0490124490723978,0.0259217371520735,2.15168466721555e-10,1.4210854715202e-14,83.943,-44.5307918391774,-53.04884485803152
50000_inhale_bones_heart,literature,50000,inhale,bones_heart,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,90,33.8852660072479,32.6964354398314,1.03953503901046,0.0566463627269642,0.0318510962588359,1.90171186416514e-10,2.1316282072803e-14,74.573,-40.687733992752094,-54.56094564085137
