phase_id,phase_percent,region,mask_sha256,source_ct_sha256,raw_volume_ml,HU170_subset_ml,HU190_subset_ml,HU210_subset_ml,fraction_below_170,median_hu
phase_14,70,LA,0fa1d336f7b72a35aacfa5f29c6b8a099e326c3af4e85b3bb2026df2d5da64ca,e044e65d21965a2e9272a8b12d6d52c08b9cdda833b7ec84f31da9934c916ef1,59.704318412076084,58.831775349020184,57.73718126286609,55.495416777784015,0.014614404556696395,249.0
phase_14,70,RA,2fa72917ca0e63ee6cde1b5a8dda70c57c01dc71523f5cef7a2ed758a09f9276,e044e65d21965a2e9272a8b12d6d52c08b9cdda833b7ec84f31da9934c916ef1,86.00198328111398,76.6601792816527,71.92942977695606,66.36864571740365,0.10862312289852433,280.0
phase_14,70,myo,8793248c662219d82de2c811251f4f04a44dab7c4845bded83ac9913daf7b123,e044e65d21965a2e9272a8b12d6d52c08b9cdda833b7ec84f31da9934c916ef1,120.91936683268678,8.614684780248032,3.332443313901946,1.021322841756454,0.9287567822599669,113.0
phase_15,75,LV,b90b4771d317bd922d281ff28e1d92bf1950c552af28743640a02b00f9522bbc,c994ddd014e452b3344f065b516372476d66b4560e62f09ca51a1cefd9a1f7b0,140.40448394017287,134.10483488940454,127.7447790111939,117.8050592845488,0.044867862293148916,246.0
phase_15,75,RV,642ef47d22f2eab9e9c67faf997c312db6eeaf48e30fab0c748ca64a7236daaf,c994ddd014e452b3344f065b516372476d66b4560e62f09ca51a1cefd9a1f7b0,192.83761016011647,177.9383780359607,170.0536090873075,158.42361683722976,0.07726310293819068,259.0
phase_15,75,LA,b1a83449e90ebb7dee6986faaf9e3b25d916b1bdb497992a3e0c10004dfd2329,c994ddd014e452b3344f065b516372476d66b4560e62f09ca51a1cefd9a1f7b0,57.77353722382675,56.692926199580604,55.49429813283138,52.72565187505786,0.01870425589590675,251.0
phase_15,75,RA,72b7d14c1b511b55c6b4dd779becc4c9341b4ad3620045515dd0de81ed9a5fad,c994ddd014e452b3344f065b516372476d66b4560e62f09ca51a1cefd9a1f7b0,79.03897777343266,67.62320603178468,63.275033100889445,58.49170728341891,0.144432178442029,282.0
phase_15,75,myo,ed397a5bd21dd49d49dae8cb8e1ce058a0530802c2fe9ae02224534f7edc871e,c994ddd014e452b3344f065b516372476d66b4560e62f09ca51a1cefd9a1f7b0,123.66284357902599,9.750668729649652,3.6663588322637217,1.1046618907278185,0.9211511845640316,112.0
phase_16,80,LV,46edeb757745cdfe8a792525efc22a79780e3571f59da4e9829c950a488e6180,5561d24179f00da7cf3233d5b4d306f7d34376ea4a23e3da66c6e6f496eefe51,146.81599748620474,141.57458656062985,135.50258175772294,124.5236408700792,0.0357005436418288,245.0
phase_16,80,RV,ccb7b6251b0d8837a4916bca438e4e0a872c7c8943b944617cd49cfd77cdce29,5561d24179f00da7cf3233d5b4d306f7d34376ea4a23e3da66c6e6f496eefe51,198.0745465058808,184.7067393218834,177.63690322122537,167.3414543996421,0.06748876834409671,264.0
phase_16,80,LA,9f4949602d9fdfb79b63cf83ab237f509acefd99de210ac239dd597ce010788f,5561d24179f00da7cf3233d5b4d306f7d34376ea4a23e3da66c6e6f496eefe51,51.25798969719973,50.25792110954336,48.9893777332544,46.78340988665667,0.019510491799701015,258.0
