state,L_mm,rho2,rho1,residual_ohm
exhale,60,16.023816505171,5.6945139367438,2.8421709430404e-14
exhale,70,16.023816505171,6.5283922434358,-1.3500311979442e-12
exhale,80,16.023816505171,5.8554215242606,0
exhale,90,16.023816505171,6.0661572170096,-2.8421709430404e-14
exhale,110,16.023816505171,5.6067869702209,0
exhale,120,16.023816505171,5.7523280671448,-7.105427357601e-15
exhale,130,16.023816505171,6.0574911796932,-4.3343106881366e-13
exhale,140,16.023816505171,5.1860119894966,-1.4210854715202e-14
exhale,50,16.047704509032,4.8247360715622,-1.7905676941155e-12
exhale,60,16.047704509032,5.6944163749852,1.4210854715202e-14
exhale,70,16.047704509032,6.5282026934213,-1.3500311979442e-12
exhale,80,16.047704509032,5.855219536196,0
exhale,90,16.047704509032,6.0658576410363,-1.4210854715202e-14
exhale,110,16.047704509032,5.6064123612762,0
exhale,120,16.047704509032,5.7518240635451,1.4210854715202e-14
exhale,130,16.047704509032,6.0568720965396,-4.3343106881366e-13
exhale,140,16.047704509032,5.1854477315318,-7.105427357601e-15
exhale,50,16.071592512894,4.8246868749739,-1.8189894035459e-12
exhale,60,16.071592512894,5.6943190299369,2.8421709430404e-14
exhale,70,16.071592512894,6.5280135610398,-1.3500311979442e-12
exhale,80,16.071592512894,5.8550180053841,-1.4210854715202e-14
exhale,90,16.071592512894,6.0655587526781,-1.4210854715202e-14
exhale,110,16.071592512894,5.6060386461798,0
exhale,120,16.071592512894,5.7513212920671,7.105427357601e-15
exhale,130,16.071592512894,6.0562545477428,-4.1922021409846e-13
exhale,140,16.071592512894,5.1848849247496,0
exhale,50,16.095480516756,4.8246377896726,-1.762145984685e-12
exhale,60,16.095480516756,5.6942219008484,0
exhale,70,16.095480516756,6.527824844858,-1.3500311979442e-12
exhale,80,16.095480516756,5.8548169302153,2.8421709430404e-14
exhale,90,16.095480516756,6.0652605494865,-1.4210854715202e-14
exhale,110,16.095480516756,5.6056658216323,1.4210854715202e-14
exhale,120,16.095480516756,5.7508197480633,7.105427357601e-15
exhale,130,16.095480516756,6.055638527447,-4.1211478674086e-13
exhale,140,16.095480516756,5.1843235634103,-1.4210854715202e-14
exhale,50,16.119368520618,4.8245888152664,-1.7763568394003e-12
exhale,60,16.119368520618,5.6941249869726,2.8421709430404e-14
exhale,70,16.119368520618,6.5276365434492,-1.3642420526594e-12
exhale,80,16.119368520618,5.8546163090882,-1.4210854715202e-14
exhale,90,16.119368520618,6.0649630290254,0
exhale,110,16.119368520618,5.6052938843512,0
exhale,120,16.119368520618,5.7503194269109,0
exhale,130,16.119368520618,6.0550240298273,-3.9790393202566e-13
exhale,140,16.119368520618,5.1837636418051,-7.105427357601e-15
exhale,50,16.143256524479,4.8245399513653,-1.8047785488307e-12
exhale,60,16.143256524479,5.6940282875662,-5.6843418860808e-14
exhale,70,16.143256524479,6.5274486553936,-1.3216094885138e-12
exhale,80,16.143256524479,5.854416140409,-1.4210854715202e-14
exhale,90,16.143256524479,6.0646661888706,0
exhale,110,16.143256524479,5.6049228310709,7.105427357601e-15
exhale,120,16.143256524479,5.7498203240105,-2.1316282072803e-14
exhale,130,16.143256524479,6.0544110490896,-3.8369307731045e-13
exhale,140,16.143256524479,5.1832051542563,1.4210854715202e-14
exhale,50,16.167144528341,4.8244911975813,-1.8189894035459e-12
exhale,60,16.167144528341,5.6939318018896,-1.4210854715202e-14
exhale,70,16.167144528341,6.5272611792783,-1.2789769243682e-12
exhale,80,16.167144528341,5.8542164225919,2.8421709430404e-14
exhale,90,16.167144528341,6.06437002661,-1.4210854715202e-14
exhale,110,16.167144528341,5.6045526585421,0
exhale,120,16.167144528341,5.7493224347872,-1.4210854715202e-14
exhale,130,16.167144528341,6.0537995794699,-3.8369307731045e-13
exhale,140,16.167144528341,5.1826480951169,-7.105427357601e-15
exhale,50,16.191032532203,4.8244425535282,-1.7905676941155e-12
exhale,60,16.191032532203,5.6938355292066,2.8421709430404e-14
exhale,70,16.191032532203,6.5270741136973,-1.3216094885138e-12
exhale,80,16.191032532203,5.8540171540587,-2.8421709430404e-14
exhale,90,16.191032532203,6.0640745398434,1.4210854715202e-14
exhale,110,16.191032532203,5.6041833635325,7.105427357601e-15
exhale,120,16.191032532203,5.7488257546894,-7.105427357601e-15
exhale,130,16.191032532203,6.0531896152343,-3.7658764995285e-13
exhale,140,16.191032532203,5.1820924587704,1.4210854715202e-14
exhale,50,16.214920536065,4.8243940188219,-1.7479351299698e-12
exhale,60,16.214920536065,5.6937394687845,-4.2632564145606e-14
exhale,70,16.214920536065,6.5268874572512,-1.3073986337986e-12
exhale,80,16.214920536065,5.8538183332392,2.8421709430404e-14
exhale,90,16.214920536065,6.0637797261825,0
exhale,110,16.214920536065,5.603814942826,3.5527136788005e-14
exhale,120,16.214920536065,5.7483302791893,-2.1316282072803e-14
exhale,130,16.214920536065,6.0525811506791,-3.6237679523765e-13
exhale,140,16.214920536065,5.1815382396303,7.105427357601e-15
exhale,50,16.238808539926,4.8243455930799,-1.7763568394003e-12
exhale,60,16.238808539926,5.6936436198945,2.8421709430404e-14
exhale,70,16.238808539926,6.5267012085472,-1.3073986337986e-12
exhale,80,16.238808539926,5.8536199585707,1.4210854715202e-14
exhale,90,16.238808539926,6.0634855832506,-1.4210854715202e-14
exhale,110,16.238808539926,5.6034473932227,7.105427357601e-15
exhale,120,16.238808539926,5.7478360037823,7.105427357601e-15
exhale,130,16.238808539926,6.0519741801303,-3.5527136788005e-13
exhale,140,16.238808539926,5.1809854321405,-7.105427357601e-15
exhale,50,16.262696543788,4.8242972759218,-1.8047785488307e-12
exhale,60,16.262696543788,5.693547981811,2.8421709430404e-14
exhale,70,16.262696543788,6.5265153661996,-1.2931877790834e-12
exhale,80,16.262696543788,5.8534220284982,1.4210854715202e-14
exhale,90,16.262696543788,6.0631921086831,0
exhale,110,16.262696543788,5.6030807115393,7.105427357601e-15
exhale,120,16.262696543788,5.7473429239871,1.4210854715202e-14
exhale,130,16.262696543788,6.0513686979433,-3.1263880373444e-13
exhale,140,16.262696543788,5.1804340307746,-7.105427357601e-15
exhale,50,16.28658454765,4.8242490669689,-1.8047785488307e-12
exhale,60,16.28658454765,5.693452553812,1.4210854715202e-14
exhale,70,16.28658454765,6.5263299288288,-1.3500311979442e-12
exhale,80,16.28658454765,5.8532245414742,-2.8421709430404e-14
exhale,90,16.28658454765,6.0628993001266,0
exhale,110,16.28658454765,5.6027148946082,-7.105427357601e-15
exhale,120,16.28658454765,5.7468510353456,0
exhale,130,16.28658454765,6.050764698503,-3.2684965844965e-13
exhale,140,16.28658454765,5.1798840300359,-1.4210854715202e-14
exhale,50,16.310472551512,4.8242009658446,-1.7763568394003e-12
exhale,60,16.310472551512,5.693357335179,-4.2632564145606e-14
exhale,70,16.310472551512,6.5261448950623,-1.3073986337986e-12
exhale,80,16.310472551512,5.8530274959588,1.4210854715202e-14
exhale,90,16.310472551512,6.0626071552395,2.8421709430404e-14
exhale,110,16.310472551512,5.6023499392782,7.105427357601e-15
exhale,120,16.310472551512,5.7463603334226,1.4210854715202e-14
exhale,130,16.310472551512,6.0501621762236,-3.0553337637684e-13
exhale,140,16.310472551512,5.1793354244572,0
exhale,50,16.334360555373,4.8241529721738,-1.7479351299698e-12
exhale,60,16.334360555373,5.6932623251969,-4.2632564145606e-14
exhale,70,16.334360555373,6.5259602635337,-1.2931877790834e-12
exhale,80,16.334360555373,5.8528308904196,-2.8421709430404e-14
exhale,90,16.334360555373,6.0623156716917,0
exhale,110,16.334360555373,5.6019858424137,-7.105427357601e-15
exhale,120,16.334360555373,5.7458708138056,1.4210854715202e-14
exhale,130,16.334360555373,6.0495611255479,-2.9842794901924e-13
exhale,140,16.334360555373,5.1787882086004,-7.105427357601e-15
exhale,50,16.358248559235,4.8241050855835,-1.7763568394003e-12
exhale,60,16.358248559235,5.693167523154,4.2632564145606e-14
exhale,70,16.358248559235,6.5257760328834,-1.2789769243682e-12
exhale,80,16.358248559235,5.8526347233317,0
exhale,90,16.358248559235,6.0620248471645,-2.8421709430404e-14
exhale,110,16.358248559235,5.6016226008952,-7.105427357601e-15
exhale,120,16.358248559235,5.7453824721049,7.105427357601e-15
exhale,130,16.358248559235,6.0489615409478,-2.8421709430404e-13
exhale,140,16.358248559235,5.1782423770565,-7.105427357601e-15
exhale,50,16.382136563097,4.8240573057023,-1.8189894035459e-12
exhale,60,16.382136563097,5.6930729283422,-5.6843418860808e-14
exhale,70,16.382136563097,6.5255922017581,-1.3216094885138e-12
exhale,80,16.382136563097,5.8524389931775,-1.4210854715202e-14
exhale,90,16.382136563097,6.0617346793504,0
exhale,110,16.382136563097,5.6012602116186,7.105427357601e-15
exhale,120,16.382136563097,5.7448953039531,7.105427357601e-15
exhale,130,16.382136563097,6.0483634169238,-2.7711166694644e-13
exhale,140,16.382136563097,5.1776979244456,0
exhale,50,16.406024566959,4.8240096321607,-1.8189894035459e-12
exhale,60,16.406024566959,5.6929785400566,1.4210854715202e-14
exhale,70,16.406024566959,6.5254087688111,-1.3073986337986e-12
exhale,80,16.406024566959,5.8522436984468,1.4210854715202e-14
exhale,90,16.406024566959,6.0614451659533,-2.8421709430404e-14
exhale,110,16.406024566959,5.6008986714957,-2.8421709430404e-14
exhale,120,16.406024566959,5.7444093050054,0
exhale,130,16.406024566959,6.0477667480046,-2.7711166694644e-13
exhale,140,16.406024566959,5.1771548454161,-7.105427357601e-15
exhale,50,16.429912570821,4.8239620645912,-1.7905676941155e-12
exhale,60,16.429912570821,5.6928843575958,-1.4210854715202e-14
exhale,70,16.429912570821,6.5252257327018,-1.3216094885138e-12
exhale,80,16.429912570821,5.8520488376366,-4.2632564145606e-14
exhale,90,16.429912570821,6.0611563046882,-2.8421709430404e-14
exhale,110,16.429912570821,5.6005379774536,7.105427357601e-15
exhale,120,16.429912570821,5.7439244709388,7.105427357601e-15
exhale,130,16.429912570821,6.0471715287472,-2.7711166694644e-13
exhale,140,16.429912570821,5.1766131346452,-7.105427357601e-15
exhale,50,16.453800574682,4.8239146026276,-1.7763568394003e-12
exhale,60,16.453800574682,5.6927903802616,-2.8421709430404e-14
exhale,70,16.453800574682,6.5250430920964,-1.2221335055074e-12
exhale,80,16.453800574682,5.8518544092514,0
exhale,90,16.453800574682,6.0608680932815,0
exhale,110,16.453800574682,5.6001781264348,7.105427357601e-15
exhale,120,16.453800574682,5.7434407974529,1.4210854715202e-14
exhale,130,16.453800574682,6.0465777537368,-2.4868995751604e-13
exhale,140,16.453800574682,5.1760727868381,-2.8421709430404e-14
exhale,50,16.477688578544,4.8238672459059,-1.7763568394003e-12
exhale,60,16.477688578544,5.6926966073592,2.8421709430404e-14
exhale,70,16.477688578544,6.5248608456669,-1.3073986337986e-12
exhale,80,16.477688578544,5.8516604118027,0
exhale,90,16.477688578544,6.0605805294704,1.4210854715202e-14
exhale,110,16.477688578544,5.5998191153974,2.1316282072803e-14
exhale,120,16.477688578544,5.7429582802687,7.105427357601e-15
exhale,130,16.477688578544,6.0459854175862,-2.1316282072803e-13
exhale,140,16.477688578544,5.1755337967282,0
exhale,50,16.501576582406,4.8238199940637,-1.7905676941155e-12
exhale,60,16.501576582406,5.6926030381972,0
exhale,70,16.501576582406,6.524678992092,-1.2505552149378e-12
exhale,80,16.501576582406,5.8514668438092,-1.4210854715202e-14
exhale,90,16.501576582406,6.0602936110031,0
exhale,110,16.501576582406,5.5994609413143,0
exhale,120,16.501576582406,5.7424769151292,-7.105427357601e-15
exhale,130,16.501576582406,6.0453945149361,-2.0605739337043e-13
exhale,140,16.501576582406,5.1749961590768,0
exhale,50,16.525464586268,4.8237728467404,-1.7905676941155e-12
exhale,60,16.525464586268,5.6925096720873,0
exhale,70,16.525464586268,6.5244975300563,-1.264766069653e-12
exhale,80,16.525464586268,5.8512737037968,0
exhale,90,16.525464586268,6.0600073356387,0
exhale,110,16.525464586268,5.5991036011739,1.4210854715202e-14
exhale,120,16.525464586268,5.7419966977991,7.105427357601e-15
exhale,130,16.525464586268,6.0448050404545,-2.1316282072803e-13
exhale,140,16.525464586268,5.1744598686729,7.105427357601e-15
exhale,50,16.549352590129,4.8237258035769,-1.762145984685e-12
exhale,60,16.549352590129,5.6924165083447,-1.4210854715202e-14
exhale,70,16.549352590129,6.5243164582508,-1.2789769243682e-12
exhale,80,16.549352590129,5.8510809902985,0
exhale,90,16.549352590129,6.0597217011475,-2.8421709430404e-14
exhale,110,16.549352590129,5.5987470919793,7.105427357601e-15
exhale,120,16.549352590129,5.7415176240645,1.4210854715202e-14
exhale,130,16.549352590129,6.0442169888368,-1.9184653865523e-13
exhale,140,16.549352590129,5.1739249203331,7.105427357601e-15
exhale,50,16.573240593991,4.8236788642161,-1.762145984685e-12
exhale,60,16.573240593991,5.6923235462877,2.8421709430404e-14
exhale,70,16.573240593991,6.5241357753727,-1.2789769243682e-12
exhale,80,16.573240593991,5.8508887018542,4.2632564145606e-14
exhale,90,16.573240593991,6.0594367053101,-1.4210854715202e-14
exhale,110,16.573240593991,5.5983914107486,1.4210854715202e-14
exhale,120,16.573240593991,5.7410396897328,-7.105427357601e-15
exhale,130,16.573240593991,6.0436303548055,-1.4921397450962e-13
exhale,140,16.573240593991,5.1733913089012,1.4210854715202e-14
exhale,50,16.597128597853,4.8236320283026,-1.8189894035459e-12
exhale,60,16.597128597853,5.6922307852377,4.2632564145606e-14
exhale,70,16.597128597853,6.523955480125,-1.2505552149378e-12
exhale,80,16.597128597853,5.850696837011,-2.8421709430404e-14
exhale,90,16.597128597853,6.0591523459182,-2.8421709430404e-14
exhale,110,16.597128597853,5.598036554515,7.105427357601e-15
exhale,120,16.597128597853,5.7405628906327,-1.4210854715202e-14
exhale,130,16.597128597853,6.04304513311,-1.6342482922482e-13
exhale,140,16.597128597853,5.1728590292482,-7.105427357601e-15
exhale,50,16.621016601715,4.8235852954826,-1.8047785488307e-12
exhale,60,16.621016601715,5.6921382245197,0
exhale,70,16.621016601715,6.5237755712171,-1.2079226507922e-12
exhale,80,16.621016601715,5.8505053943226,-1.4210854715202e-14
exhale,90,16.621016601715,6.0588686207738,5.6843418860808e-14
exhale,110,16.621016601715,5.597682520326,7.105427357601e-15
exhale,120,16.621016601715,5.7400872226138,-3.5527136788005e-14
exhale,130,16.621016601715,6.0424613185267,-1.6342482922482e-13
exhale,140,16.621016601715,5.1723280762722,7.105427357601e-15
exhale,50,16.644904605576,4.8235386654039,-1.7763568394003e-12
exhale,60,16.644904605576,5.6920458634615,0
exhale,70,16.644904605576,6.5235960473644,-1.2505552149378e-12
exhale,80,16.644904605576,5.85031437235,-2.8421709430404e-14
exhale,90,16.644904605576,6.0585855276899,0
exhale,110,16.644904605576,5.5973293052439,2.8421709430404e-14
exhale,120,16.644904605576,5.739612681547,0
exhale,130,16.644904605576,6.0418789058583,-1.6342482922482e-13
exhale,140,16.644904605576,5.1717984448977,-2.1316282072803e-14
exhale,50,16.668792609438,4.8234921377162,-1.8332002582611e-12
exhale,60,16.668792609438,5.6919537013942,1.4210854715202e-14
exhale,70,16.668792609438,6.5234169072883,-1.2505552149378e-12
exhale,80,16.668792609438,5.8501237696609,0
exhale,90,16.668792609438,6.0583030644897,0
exhale,110,16.668792609438,5.5969769063458,-7.105427357601e-15
exhale,120,16.668792609438,5.7391392633236,0
exhale,130,16.668792609438,6.0412978899341,-1.1368683772162e-13
exhale,140,16.668792609438,5.1712701300764,-2.1316282072803e-14
exhale,50,16.6926806133,4.8234457120708,-1.8189894035459e-12
exhale,60,16.6926806133,5.691861737652,1.4210854715202e-14
exhale,70,16.6926806133,6.5232381497159,-1.264766069653e-12
exhale,80,16.6926806133,5.8499335848298,0
exhale,90,16.6926806133,6.058021229007,1.4210854715202e-14
exhale,110,16.6926806133,5.5966253207229,-1.4210854715202e-14
exhale,120,16.6926806133,5.7386669638558,7.105427357601e-15
exhale,130,16.6926806133,6.0407182656097,-1.2789769243682e-13
exhale,140,16.6926806133,5.1707431267859,-2.1316282072803e-14
exhale,50,16.716568617162,4.8233993881206,-1.762145984685e-12
exhale,60,16.716568617162,5.6917699715725,0
exhale,70,16.716568617162,6.5230597733806,-1.2221335055074e-12
exhale,80,16.716568617162,5.849743816438,1.4210854715202e-14
exhale,90,16.716568617162,6.057740019086,1.4210854715202e-14
exhale,110,16.716568617162,5.596274545481,7.105427357601e-15
exhale,120,16.716568617162,5.7381957790762,7.105427357601e-15
exhale,130,16.716568617162,6.0401400277667,-1.2079226507922e-13
exhale,140,16.716568617162,5.1702174300304,-7.105427357601e-15
exhale,50,16.740456621023,4.8233531655201,-1.8047785488307e-12
exhale,60,16.740456621023,5.6916784024961,1.4210854715202e-14
exhale,70,16.740456621023,6.5228817770216,-1.2221335055074e-12
exhale,80,16.740456621023,5.8495544630735,0
exhale,90,16.740456621023,6.057459432581,-1.4210854715202e-14
exhale,110,16.740456621023,5.5959245777399,-5.6843418860808e-14
exhale,120,16.740456621023,5.737725704938,1.4210854715202e-14
exhale,130,16.740456621023,6.0395631713125,-1.0658141036402e-13
exhale,140,16.740456621023,5.16969303484,-2.1316282072803e-14
exhale,50,16.764344624885,4.8233070439257,-1.7905676941155e-12
exhale,60,16.764344624885,5.6915870297663,0
exhale,70,16.764344624885,6.5227041593839,-1.264766069653e-12
exhale,80,16.764344624885,5.8493655233311,2.8421709430404e-14
exhale,90,16.764344624885,6.057179467357,-1.4210854715202e-14
exhale,110,16.764344624885,5.5955754146339,-4.9737991503207e-14
exhale,120,16.764344624885,5.7372567374145,0
exhale,130,16.764344624885,6.0389876911805,-8.5265128291212e-14
exhale,140,16.764344624885,5.1691699362708,-1.4210854715202e-14
exhale,50,16.788232628747,4.8232610229952,-1.8189894035459e-12
exhale,60,16.788232628747,5.6914958527299,4.2632564145606e-14
exhale,70,16.788232628747,6.5225269192183,-1.2079226507922e-12
exhale,80,16.788232628747,5.8491769958122,-1.4210854715202e-14
exhale,90,16.788232628747,6.0569001212888,2.8421709430404e-14
exhale,110,16.788232628747,5.5952270533111,-3.5527136788005e-14
exhale,120,16.788232628747,5.7367888724992,-1.4210854715202e-14
exhale,130,16.788232628747,6.0384135823296,-1.1368683772162e-13
exhale,140,16.788232628747,5.1686481294047,-2.8421709430404e-14
exhale,50,16.812120632609,4.823215102388,-1.8189894035459e-12
exhale,60,16.812120632609,5.6914048707366,-1.4210854715202e-14
exhale,70,16.812120632609,6.5223500552815,-1.264766069653e-12
exhale,80,16.812120632609,5.8489888791247,-1.4210854715202e-14
exhale,90,16.812120632609,6.0566213922615,0
exhale,110,16.812120632609,5.5948794909339,-8.5265128291212e-14
exhale,120,16.812120632609,5.7363221062055,0
exhale,130,16.812120632609,6.0378408397441,-8.5265128291212e-14
exhale,140,16.812120632609,5.1681276093489,-7.105427357601e-15
exhale,50,16.83600863647,4.8231692817652,-1.8047785488307e-12
exhale,60,16.83600863647,5.6913140831391,-2.8421709430404e-14
exhale,70,16.83600863647,6.5221735663359,-1.2221335055074e-12
exhale,80,16.83600863647,5.8488011718834,0
exhale,90,16.83600863647,6.0563432781703,1.4210854715202e-14
exhale,110,16.83600863647,5.5945327246784,-2.1316282072803e-14
exhale,120,16.83600863647,5.735856434567,7.105427357601e-15
exhale,130,16.83600863647,6.0372694584335,-6.3948846218409e-14
exhale,140,16.83600863647,5.1676083712363,-2.8421709430404e-14
exhale,50,16.859896640332,4.8231235607896,-1.8332002582611e-12
exhale,60,16.859896640332,5.6912234892932,0
exhale,70,16.859896640332,6.5219974511496,-1.2221335055074e-12
exhale,80,16.859896640332,5.8486138727092,-1.4210854715202e-14
exhale,90,16.859896640332,6.0560657769204,-1.4210854715202e-14
exhale,110,16.859896640332,5.5941867517345,-6.3948846218409e-14
exhale,120,16.859896640332,5.7353918536367,-2.1316282072803e-14
exhale,130,16.859896640332,6.0366994334325,-4.9737991503207e-14
exhale,140,16.859896640332,5.1670904102249,-1.4210854715202e-14
exhale,50,16.883784644194,4.8230779391255,-1.8189894035459e-12
exhale,60,16.883784644194,5.6911330885577,2.8421709430404e-14
exhale,70,16.883784644194,6.5218217084964,-1.2221335055074e-12
exhale,80,16.883784644194,5.8484269802299,-2.8421709430404e-14
exhale,90,16.883784644194,6.0557888864268,1.4210854715202e-14
exhale,110,16.883784644194,5.593841569306,-7.8159700933611e-14
exhale,120,16.883784644194,5.7349283594875,-7.105427357601e-15
exhale,130,16.883784644194,6.0361307598007,-5.6843418860808e-14
exhale,140,16.883784644194,5.1665737214978,-1.4210854715202e-14
exhale,50,16.907672648056,4.8230324164386,-1.8047785488307e-12
exhale,60,16.907672648056,5.6910428802944,-1.4210854715202e-14
exhale,70,16.907672648056,6.5216463371559,-1.2079226507922e-12
exhale,80,16.907672648056,5.8482404930795,-1.4210854715202e-14
exhale,90,16.907672648056,6.0555126046147,1.4210854715202e-14
exhale,110,16.907672648056,5.5934971746102,-7.105427357601e-14
exhale,120,16.907672648056,5.7344659482116,0
exhale,130,16.907672648056,6.0355634326224,-2.1316282072803e-14
exhale,140,16.907672648056,5.1660583002629,7.105427357601e-15
exhale,50,16.931560651918,4.8229869923965,-1.8189894035459e-12
exhale,60,16.931560651918,5.6909528638679,-1.4210854715202e-14
exhale,70,16.931560651918,6.5214713359131,-1.193711796077e-12
exhale,80,16.931560651918,5.8480544098985,-1.4210854715202e-14
exhale,90,16.931560651918,6.0552369294189,0
exhale,110,16.931560651918,5.5931535648781,-6.3948846218409e-14
exhale,120,16.931560651918,5.7340046159207,-7.105427357601e-15
exhale,130,16.931560651918,6.0349974470066,-2.1316282072803e-14
exhale,140,16.931560651918,5.165544141753,0
exhale,50,16.955448655779,4.8229416666682,-1.7763568394003e-12
exhale,60,16.955448655779,5.6908630386459,1.4210854715202e-14
exhale,70,16.955448655779,6.5212967035587,-1.2079226507922e-12
exhale,80,16.955448655779,5.8478687293338,-4.2632564145606e-14
exhale,90,16.955448655779,6.054961858784,-1.4210854715202e-14
exhale,110,16.955448655779,5.5928107373541,-4.2632564145606e-14
exhale,120,16.955448655779,5.7335443587459,7.105427357601e-15
exhale,130,16.955448655779,6.0344327980868,0
exhale,140,16.955448655779,5.1650312412254,-1.4210854715202e-14
exhale,50,16.979336659641,4.8228964389241,-1.8332002582611e-12
exhale,60,16.979336659641,5.690773403999,-2.8421709430404e-14
exhale,70,16.979336659641,6.521122438889,-1.1795009413618e-12
exhale,80,16.979336659641,5.8476834500386,2.8421709430404e-14
exhale,90,16.979336659641,6.0546873906643,0
exhale,110,16.979336659641,5.5924686892961,-6.3948846218409e-14
exhale,120,16.979336659641,5.7330851728371,7.105427357601e-15
exhale,130,16.979336659641,6.0338694810207,7.105427357601e-15
exhale,140,16.979336659641,5.1645195939618,-1.4210854715202e-14
exhale,50,17.003224663503,4.8228513088365,-1.8047785488307e-12
exhale,60,17.003224663503,5.6906839593008,2.8421709430404e-14
exhale,70,17.003224663503,6.5209485407057,-1.1368683772162e-12
exhale,80,17.003224663503,5.8474985706724,2.8421709430404e-14
exhale,90,17.003224663503,6.0544135230238,-1.4210854715202e-14
exhale,110,17.003224663503,5.5921274179751,-7.105427357601e-14
exhale,120,17.003224663503,5.7326270543636,0
exhale,130,17.003224663503,6.0333074909903,7.105427357601e-15
exhale,140,17.003224663503,5.164009195268,-7.105427357601e-15
exhale,50,17.027112667365,4.8228062760789,-1.7905676941155e-12
exhale,60,17.027112667365,5.6905947039276,2.8421709430404e-14
exhale,70,17.027112667365,6.5207750078161,-1.2079226507922e-12
exhale,80,17.027112667365,5.847314089901,-1.4210854715202e-14
exhale,90,17.027112667365,6.0541402538362,1.4210854715202e-14
exhale,110,17.027112667365,5.5917869206755,-4.9737991503207e-14
exhale,120,17.027112667365,5.7321699995133,7.105427357601e-15
exhale,130,17.027112667365,6.0327468232013,7.105427357601e-15
exhale,140,17.027112667365,5.1635000404732,7.105427357601e-15
exhale,50,17.051000671226,4.8227613403265,-1.7763568394003e-12
exhale,60,17.051000671226,5.6905056372587,0
exhale,70,17.051000671226,6.520601839033,-1.1795009413618e-12
exhale,80,17.051000671226,5.8471300063965,1.4210854715202e-14
exhale,90,17.051000671226,6.0538675810845,-1.4210854715202e-14
exhale,110,17.051000671226,5.5914471946949,-6.3948846218409e-14
exhale,120,17.051000671226,5.731714004493,1.4210854715202e-14
exhale,130,17.051000671226,6.0321874728835,0
exhale,140,17.051000671226,5.1629921249301,7.105427357601e-15
exhale,50,17.074888675088,4.822716501256,-1.7905676941155e-12
exhale,60,17.074888675088,5.6904167586763,5.6843418860808e-14
exhale,70,17.074888675088,6.5204290331744,-1.1652900866466e-12
exhale,80,17.074888675088,5.8469463188369,2.8421709430404e-14
exhale,90,17.074888675088,6.0535955027613,1.4210854715202e-14
exhale,110,17.074888675088,5.5911082373438,-4.9737991503207e-14
exhale,120,17.074888675088,5.7312590655281,-7.105427357601e-15
exhale,130,17.074888675088,6.0316294352905,7.105427357601e-15
exhale,140,17.074888675088,5.1624854440152,-1.4210854715202e-14
exhale,50,17.09877667895,4.8226717585456,-1.7905676941155e-12
exhale,60,17.09877667895,5.6903280675652,4.2632564145606e-14
exhale,70,17.09877667895,6.5202565890639,-1.2079226507922e-12
exhale,80,17.09877667895,5.8467630259066,1.4210854715202e-14
exhale,90,17.09877667895,6.0533240168688,0
exhale,110,17.09877667895,5.5907700459458,-5.6843418860808e-14
exhale,120,17.09877667895,5.7308051788628,-1.4210854715202e-14
exhale,130,17.09877667895,6.0310727056991,2.1316282072803e-14
exhale,140,17.09877667895,5.1619799931286,-7.105427357601e-15
exhale,50,17.122664682812,4.822627111875,-1.762145984685e-12
exhale,60,17.122664682812,5.6902395633133,0
exhale,70,17.122664682812,6.5200845055305,-1.1510792319314e-12
exhale,80,17.122664682812,5.8465801262962,0
exhale,90,17.122664682812,6.0530531214182,1.4210854715202e-14
exhale,110,17.122664682812,5.5904326178374,-4.2632564145606e-14
exhale,120,17.122664682812,5.7303523407594,-7.105427357601e-15
exhale,130,17.122664682812,6.0305172794097,0
exhale,140,17.122664682812,5.1614757676941,-3.5527136788005e-14
exhale,50,17.146552686673,4.8225825609253,-1.7905676941155e-12
exhale,60,17.146552686673,5.6901512453113,-2.8421709430404e-14
exhale,70,17.146552686673,6.5199127814082,-1.1510792319314e-12
exhale,80,17.146552686673,5.8463976187021,1.4210854715202e-14
exhale,90,17.146552686673,6.0527828144302,1.4210854715202e-14
exhale,110,17.146552686673,5.5900959503679,-4.9737991503207e-14
exhale,120,17.146552686673,5.7299005474987,-7.105427357601e-15
exhale,130,17.146552686673,6.0299631517459,7.105427357601e-15
exhale,140,17.146552686673,5.1609727631585,-1.4210854715202e-14
exhale,50,17.170440690535,4.8225381053792,-1.7905676941155e-12
exhale,60,17.170440690535,5.6900631129525,-1.4210854715202e-14
exhale,70,17.170440690535,6.5197414155367,-1.1510792319314e-12
exhale,80,17.170440690535,5.846215501827,0
exhale,90,17.170440690535,6.0525130939348,-1.4210854715202e-14
exhale,110,17.170440690535,5.5897600408994,-7.105427357601e-14
exhale,120,17.170440690535,5.7294497953796,-7.105427357601e-15
exhale,130,17.170440690535,6.0294103180544,0
exhale,140,17.170440690535,5.1604709749921,-7.105427357601e-15
exhale,50,17.194328694397,4.8224937449209,-1.8189894035459e-12
exhale,60,17.194328694397,5.689975165633,0
exhale,70,17.194328694397,6.5195704067608,-1.1368683772162e-12
exhale,80,17.194328694397,5.8460337743793,0
exhale,90,17.194328694397,6.0522439579712,0
exhale,110,17.194328694397,5.5894248868066,-4.9737991503207e-14
exhale,120,17.194328694397,5.7290000807192,-7.105427357601e-15
exhale,130,17.194328694397,6.028858773705,2.1316282072803e-14
exhale,140,17.194328694397,5.1599703986881,0
exhale,50,17.218216698259,4.8224494792358,-1.8189894035459e-12
exhale,60,17.218216698259,5.6898874027518,1.4210854715202e-14
