request_id_fine,kind_fine,quadrature_points_fine,frequency_hz,state,model,rho1_fine,rho2_fine,rho_bone_fine,rho_heart_fine,rho_fat_fine,L_mm,Z_fine,relative_residual_fine,reciprocity_abs_fine,request_id_coarse,kind_coarse,quadrature_points_coarse,rho1_coarse,rho2_coarse,rho_bone_coarse,rho_heart_coarse,rho_fat_coarse,Z_coarse,relative_residual_coarse,reciprocity_abs_coarse,difference_ohm,difference_pct,within_numeric_tolerance
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,70,36.3476347513371,1.99307144818519e-10,2.8421709430404e-14,q1024_100000_exhale_ts_without_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,36.34755568945,3.47829943708719e-10,7.105427357601e-15,7.906188709938533e-05,0.00021751590616629306,True
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,80,37.6301555697596,1.96026953357856e-10,1.4210854715202e-14,q1024_100000_exhale_ts_without_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,37.6300754457484,1.90409687769911e-10,1.4210854715202e-14,8.012401119827928e-05,0.00021292500651437287,True
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,90,32.113521611299,2.58683983691449e-10,2.1316282072803e-14,q1024_100000_exhale_ts_without_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,32.1134573794435,3.3151043114099e-10,7.105427357601e-15,6.423185549664367e-05,0.0002000149851956566,True
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,110,29.9725041086834,2.12335644208566e-10,3.5527136788005e-15,q1024_100000_exhale_ts_without_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,29.9725202973666,2.02124790232025e-10,1.0658141036401501e-14,-1.6188683201079357e-05,-5.40117807386981e-05,True
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,120,27.5635829308206,3.58811508905227e-10,3.5527136788005e-15,q1024_100000_exhale_ts_without_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,27.5636700403764,4.45288606871825e-10,0.0,-8.710955579971369e-05,-0.00031603132298998375,True
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,130,25.3193376972336,3.42501246953903e-10,0.0,q1024_100000_exhale_ts_without_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,25.3195031183351,2.39894813251228e-10,0.0,-0.0001654211014994189,-0.0006533389754404709,True
q4096_100000_exhale_ts_without_fat,literature,4096,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,140,24.4974197787148,5.3082143084849e-10,7.105427357601e-15,q1024_100000_exhale_ts_without_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,24.4976793145291,6.18393483498264e-10,0.0,-0.00025953581430115946,-0.001059441429528279,True
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,50,80.0020242110932,2.08661793033471e-10,1.4210854715202e-14,q1024_100000_exhale_ts_with_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,80.0832756847369,1.40087775027269e-10,2.8421709430404e-14,-0.08125147364370378,-0.1015617722738037,True
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,60,74.1639531149839,1.72302094883183e-10,0.0,q1024_100000_exhale_ts_with_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,74.2262701171807,1.51921215300529e-10,2.8421709430404e-14,-0.06231700219680647,-0.08402599858746755,True
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,70,50.9233134868829,2.89214568148407e-10,1.4210854715202e-14,q1024_100000_exhale_ts_with_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,50.9649879929442,1.67591987784788e-10,0.0,-0.041674506061305294,-0.08183777371839725,True
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,80,53.2199712312199,3.47540825181304e-10,1.4210854715202e-14,q1024_100000_exhale_ts_with_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,53.2416223455108,1.68315463607873e-10,2.1316282072803e-14,-0.021651114290897056,-0.0406823111512621,True
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,90,41.2620040386831,1.51748087466219e-10,7.105427357601e-15,q1024_100000_exhale_ts_with_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,41.271716644053,1.9990012658602901e-10,0.0,-0.009712605369898597,-0.023538860014634858,True
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,110,40.1000818726402,3.5579842476157e-10,0.0,q1024_100000_exhale_ts_with_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,40.0955761140317,3.8852640852807603e-10,1.4210854715202e-14,0.004505758608502219,0.011236282815613011,True
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,120,34.829314075285,3.95600907100696e-10,1.4210854715202e-14,q1024_100000_exhale_ts_with_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,34.8248452450005,3.1398853998554603e-10,7.105427357601e-15,0.004468830284494629,0.0128306583208474,True
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,130,31.9980587620545,4.38276299824203e-10,0.0,q1024_100000_exhale_ts_with_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,31.9947587168864,3.7107463742713503e-10,7.105427357601e-15,0.0033000451681033383,0.010313266791099085,True
q4096_100000_exhale_ts_with_fat,literature,4096,100000,exhale,ts_with_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,140,29.1231757546282,5.36080698678681e-10,1.0658141036401501e-14,q1024_100000_exhale_ts_with_fat,literature,1024,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,29.1187814131605,3.92963459859706e-10,7.105427357601e-15,0.004394341467698126,0.015088812788556501,True
