point_id,kind,model,rho1,rho2,L_mm,Z,dZ_dlogrho1,dZ_dlogrho2,relative_residual,reciprocity_abs,elapsed_seconds
g06_15,grid,variable_transverse,1.4142135623731,64.938163157621105,80,19.8342272072307,19.7824769127186,0.060514455918872501,4.24908722771228e-10,7.1054273576010003e-15,127.4373038
g06_15,grid,variable_transverse,1.4142135623731,64.938163157621105,90,17.156765774177401,17.055949731855399,0.072000223731397806,3.3405328892122199e-10,3.5527136788005001e-15,130.31652779999999
g06_15,grid,variable_transverse,1.4142135623731,64.938163157621105,110,16.219419654302399,16.248414001576201,0.095281241654577895,8.1484248298633298e-10,1.0658141036401501e-14,132.97983070000001
g06_15,grid,variable_transverse,1.4142135623731,64.938163157621105,120,15.256311354051199,15.132256091701301,0.110910808374952,5.7615432950657102e-10,3.5527136788005001e-15,135.322249
g06_15,grid,variable_transverse,1.4142135623731,64.938163157621105,130,14.148710167932199,14.042338134614599,0.11423407298947701,1.07333391756195e-09,1.0658141036401501e-14,137.51044830000001
g06_15,grid,variable_transverse,1.4142135623731,64.938163157621105,140,13.8663122595947,13.7610306704732,0.126611229793612,8.6691662616755706e-10,1.7763568394002501e-15,139.7248702
g06_16,grid,variable_transverse,1.4142135623731,100,50,24.721389185832301,24.614617157198001,0.0168447084407632,3.7526293871822498e-10,0,3.1918875
g06_16,grid,variable_transverse,1.4142135623731,100,60,24.2555689008556,24.4971912268207,0.0263217778553923,4.1660484764592399e-10,7.1054273576010003e-15,6.7498651000000001
g06_16,grid,variable_transverse,1.4142135623731,100,70,19.037503846314699,19.046003023016802,0.031722262292037097,5.2981948072809502e-10,0,10.993752199999999
g06_16,grid,variable_transverse,1.4142135623731,100,80,19.855953910646502,19.823399425208901,0.041244898714113402,5.08380417107813e-10,7.1054273576010003e-15,15.034144100000001
g06_16,grid,variable_transverse,1.4142135623731,100,90,17.182622446641599,17.1046996871159,0.0490973448356707,4.9629025036226202e-10,3.5527136788005001e-15,18.782160000000001
g06_16,grid,variable_transverse,1.4142135623731,100,110,16.2536485421865,16.3129403986058,0.065017365897495905,8.2878811756674399e-10,0,21.460042699999999
g06_16,grid,variable_transverse,1.4142135623731,100,120,15.296161026163301,15.2072477493506,0.075705459863195004,8.194834484689801e-10,7.1054273576010003e-15,23.871876499999999
g06_16,grid,variable_transverse,1.4142135623731,100,130,14.189744372415801,14.1195984751197,0.077936941697006198,1.14482039491577e-09,0,25.895293800000001
g06_16,grid,variable_transverse,1.4142135623731,100,140,13.911780350373499,13.8467745289788,0.086334552848452706,8.8428206868656012e-10,0,27.979071399999999
g07_00,grid,variable_transverse,2.19921403011256,0.10000000000000001,50,36.759416295504003,36.478755933623397,0.117438634532802,3.3180959956744199e-11,2.1316282072802999e-14,2.5887655999999999
g07_00,grid,variable_transverse,2.19921403011256,0.10000000000000001,60,35.391200388258198,35.592328910296096,0.181945456031601,3.2873230964134595e-11,1.4210854715202001e-14,5.6799162000000001
g07_00,grid,variable_transverse,2.19921403011256,0.10000000000000001,70,26.5964462098902,26.4068027620383,0.221672132334612,4.8753353231346794e-11,0,9.3171240999999991
g07_00,grid,variable_transverse,2.19921403011256,0.10000000000000001,80,26.957547334992999,26.677157571758801,0.28790736915804999,6.0925120368182799e-11,0,12.9987101
g07_00,grid,variable_transverse,2.19921403011256,0.10000000000000001,90,22.021810374614098,21.630435528438699,0.34622888594932899,5.4489184302183093e-11,0,17.231587399999999
g07_00,grid,variable_transverse,2.19921403011256,0.10000000000000001,110,19.1024507002784,18.820855152747299,0.47431542070768401,9.2379900319562297e-11,3.5527136788005001e-15,20.9548436
g07_00,grid,variable_transverse,2.19921403011256,0.10000000000000001,120,16.4461072985493,15.8712619397478,0.56420297192984203,6.5162599477784697e-11,3.5527136788005001e-15,24.023034500000001
g07_00,grid,variable_transverse,2.19921403011256,0.10000000000000001,130,14.364758413994601,13.778946445319701,0.60974300237398704,9.5519033839307391e-11,0,26.564694500000002
g07_00,grid,variable_transverse,2.19921403011256,0.10000000000000001,140,12.923819187274299,12.2475737385695,0.70762687015558401,6.68680175306665e-11,1.7763568394002501e-15,28.728580999999998
g07_01,grid,variable_transverse,2.19921403011256,0.15399265260594899,50,36.8192196786745,36.494853399928303,0.16118196784560601,3.8648887538824095e-11,1.4210854715202001e-14,2.5379399
g07_01,grid,variable_transverse,2.19921403011256,0.15399265260594899,60,35.483869573153598,35.6174076061194,0.24979494238230701,4.6042225299231897e-11,0,5.0754780999999998
