request_id_1024,kind_1024,quadrature_points_1024,frequency_hz,state,model,rho1_1024,rho2_1024,rho_bone_1024,rho_heart_1024,rho_fat_1024,L_mm,Z_1024,relative_residual_1024,reciprocity_abs_1024,request_id_256,kind_256,quadrature_points_256,rho1_256,rho2_256,rho_bone_256,rho_heart_256,rho_fat_256,Z_256,relative_residual_256,reciprocity_abs_256,difference_ohm,difference_pct,within_numeric_tolerance
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,120,35.7873883205213,2.43879291608266e-10,7.105427357601e-15,q256_50000_exhale_ts_with_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,35.7444450155017,8.35085502931836e-10,7.105427357601e-15,0.042943305019605305,0.11999563822594073,True
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,130,32.8846282293664,2.2215620224918002e-10,1.4210854715202e-14,q256_50000_exhale_ts_with_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,32.8686104008581,1.71494479767458e-10,7.105427357601e-15,0.01601782850829636,0.0487091670812694,True
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,140,29.9593756290487,3.81474007739468e-10,1.0658141036401501e-14,q256_50000_exhale_ts_with_fat,literature,256,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,29.9536408750813,7.60162472574018e-10,1.4210854715202e-14,0.005734753967399087,0.019141767299845368,True
q1024_100000_inhale_ts_without_fat,literature,1024,100000,inhale,ts_without_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,50,48.1437837481303,2.46350684684388e-10,1.4210854715202e-14,q256_100000_inhale_ts_without_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,48.1436209869808,3.55585051712378e-10,0.0,0.000162761149503865,0.00033807303213924465,True
q1024_100000_inhale_ts_without_fat,literature,1024,100000,inhale,ts_without_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,60,47.6559582691725,2.83956921165059e-10,1.4210854715202e-14,q256_100000_inhale_ts_without_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,47.6556899994037,3.54207192187073e-10,0.0,0.0002682697688030089,0.0005629301739936812,True
q1024_100000_inhale_ts_without_fat,literature,1024,100000,inhale,ts_without_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,70,37.1307842570313,2.73509996334415e-10,0.0,q256_100000_inhale_ts_without_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,37.1304509715098,4.88731695819e-10,7.105427357601e-15,0.00033328552149924917,0.0008975989281350455,True
q1024_100000_inhale_ts_without_fat,literature,1024,100000,inhale,ts_without_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,80,38.638023870083,4.16107636814767e-10,2.8421709430404e-14,q256_100000_inhale_ts_without_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,38.6375771318897,5.15079368460451e-10,0.0,0.000446738193303986,0.0011562138757564423,True
q1024_100000_inhale_ts_without_fat,literature,1024,100000,inhale,ts_without_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,90,33.313880722812,4.53533355967178e-10,7.105427357601e-15,q256_100000_inhale_ts_without_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,33.3133456255217,6.32769524081619e-10,1.4210854715202e-14,0.0005350972903030993,0.0016062292314587242,True
q1024_100000_inhale_ts_without_fat,literature,1024,100000,inhale,ts_without_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,110,31.5679302802799,5.37982277696745e-10,1.0658141036401501e-14,q256_100000_inhale_ts_without_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,31.5672513946758,5.79431582071933e-10,7.105427357601e-15,0.000678885604099122,0.00215055468658081,True
q1024_100000_inhale_ts_without_fat,literature,1024,100000,inhale,ts_without_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,120,29.4210165794237,3.87854246392839e-10,7.105427357601e-15,q256_100000_inhale_ts_without_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,29.4202963133511,7.472707272842701e-10,7.105427357601e-15,0.0007202660726015608,0.0024481345525813555,True
