request_id,kind,quadrature_points,frequency_hz,state,model,rho1,rho2,rho_bone,rho_heart,rho_fat,L_mm,Z,relative_residual,reciprocity_abs,Z_previous_four_tissue,Z_experiment,residual_ohm,residual_pct
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,80,54.6176279051548,1.9456757072655002e-10,2.8421709430404e-14,38.4286261504777,79.63,-25.012372094845198,-31.410739790085643
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,90,42.3771577518478,1.69403111491356e-10,7.105427357601e-15,32.7173528152934,70.327,-27.9498422481522,-39.74269092688754
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,110,41.1745844737692,2.74244032942971e-10,0.0,30.4478216666687,61.474,-20.299415526230796,-33.02113987414321
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,120,35.7873883205213,2.43879291608266e-10,7.105427357601e-15,27.9040687679863,57.685,-21.8976116794787,-37.960668595785215
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,130,32.8846282293664,2.2215620224918002e-10,1.4210854715202e-14,25.5829110771606,55.784,-22.8993717706336,-41.05007129397964
q1024_50000_exhale_ts_with_fat,literature,1024,50000,exhale,ts_with_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,140,29.9593756290487,3.81474007739468e-10,1.0658141036401501e-14,24.6749210583929,46.828,-16.868624370951302,-36.022517235310715
q1024_100000_inhale_ts_without_fat,literature,1024,100000,inhale,ts_without_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,50,48.1437837481303,2.46350684684388e-10,1.4210854715202e-14,47.9964447977857,85.689,-37.54521625186969,-43.81567791883403
q1024_100000_inhale_ts_without_fat,literature,1024,100000,inhale,ts_without_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,60,47.6559582691725,2.83956921165059e-10,1.4210854715202e-14,47.4350451643654,101.102,-53.4460417308275,-52.863486113852844
q1024_100000_inhale_ts_without_fat,literature,1024,100000,inhale,ts_without_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,70,37.1307842570313,2.73509996334415e-10,0.0,36.8706903098791,88.678,-51.547215742968696,-58.12852764267202
q1024_100000_inhale_ts_without_fat,literature,1024,100000,inhale,ts_without_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,80,38.638023870083,4.16107636814767e-10,2.8421709430404e-14,38.3062433943989,83.943,-45.304976129916994,-53.97111865184351
